dataset,method,category,scope,seed,n_decisions,fee,annualization_factor,protocol_id,split_protocol_id,accounting_protocol_id,APV,GARR,ARR,AVol,ASR,MDD,Calmar,Turnover
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,GERU,Learned baseline,common fixed five-day,8,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.419423492374134,0.5901889964908327,0.5222055275377563,0.33747087869596026,1.5474091558822478,0.2678622084020992,2.203330585570605,114.86924485034996
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,GERU,Learned baseline,common fixed five-day,9,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.4537482090061618,0.9169138850204808,0.7070443097403404,0.32808181295613437,2.1550853531612084,0.26135791763867944,3.5082690178458282,91.50713707753157
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,GERU,Learned baseline,common fixed five-day,10,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.246478139277126,0.8556307192397967,0.6735729525536781,0.3258407498390328,2.0671845154003208,0.22711762986685358,3.7673461093328835,110.21503926959626
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,StockFormer v2,Learned baseline,common fixed five-day,1,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.7924137133097267,0.35848574443520187,0.34656819232779873,0.2833123342552206,1.2232725173750973,0.34658785299257067,1.034328645219099,178.8971645176506
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,StockFormer v2,Learned baseline,common fixed five-day,2,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.2750570536777748,0.13606465800333778,0.15280311118043177,0.2237444253345255,0.682935947798352,0.24926620226138207,0.5458608378068822,167.25557573626708
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,StockFormer v2,Learned baseline,common fixed five-day,3,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.4960171923811192,0.23549703320516135,0.23429657881983587,0.2139786053130509,1.0949532944055773,0.22900181873049819,1.02836315672369,174.3815361510758
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,StockFormer v2,Learned baseline,common fixed five-day,4,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.3876086660725506,0.18765465919397117,0.19209465219699867,0.20029666617984915,0.9590506714900299,0.1710978026889287,1.0967683760097395,152.83137256137323
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,StockFormer v2,Learned baseline,common fixed five-day,5,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.469221994228417,0.22382943960890178,0.22123671324452307,0.19539281608457013,1.1322663631029668,0.2480228029277909,0.9024550846402105,173.50998754739692
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,StockFormer v2,Learned baseline,common fixed five-day,6,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.5805539783508633,0.27167138640197375,0.26435092885044076,0.21659730671365054,1.2204719110377593,0.264901053012907,1.0255579708425577,174.68769709239348
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,StockFormer v2,Learned baseline,common fixed five-day,7,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.4001019792699554,0.1932565487598097,0.20406205163834693,0.23283587659998298,0.8764201403073716,0.22624926069982132,0.8541753823284971,175.24085953394922
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,StockFormer v2,Learned baseline,common fixed five-day,8,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.7059886940368636,0.3236936273855897,0.30475343750977046,0.21796523028083772,1.3981745488356574,0.18864136901070705,1.715920686343287,159.86249932054358
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,StockFormer v2,Learned baseline,common fixed five-day,9,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.2025171202604987,0.1016608492508726,0.12313483517264405,0.22544981644244932,0.5461740316123821,0.36055698938423175,0.28195500917758254,171.3526598965253
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,StockFormer v2,Learned baseline,common fixed five-day,10,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.0158085025897474,0.44489360251200294,0.3898919710417076,0.2037434670158857,1.9136415844504504,0.16371346678462584,2.717513783379135,153.0888991345489
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,MASTER,Learned baseline,common fixed five-day,1,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.4659750949245787,0.22240878098785122,0.2520022694079084,0.32041421418717486,0.7864890452728086,0.3138652225955182,0.7086123755560904,127.93113835014246
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,MASTER,Learned baseline,common fixed five-day,2,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.3378969368598903,0.5618283975679068,0.49646751929150534,0.3133703596158294,1.5842835930626642,0.22917623734540238,2.451512443330451,137.0311547150149
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,MASTER,Learned baseline,common fixed five-day,3,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.314588708974587,0.5536341574729144,0.4927117977664541,0.31771226695732974,1.5508113756042905,0.25783535998815454,2.1472390656516214,146.97753136484135
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,MASTER,Learned baseline,common fixed five-day,4,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.7363362423119217,0.3360040076682653,0.3503963566619159,0.34815171767555914,1.0064473011977166,0.30742879005126444,1.0929490618371684,133.72669468576032
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,MASTER,Learned baseline,common fixed five-day,5,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.109382356205437,0.8140694858296618,0.654338465618752,0.33544209409313236,1.9506748769493463,0.23034877781343488,3.534073388872055,138.98414952790498
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,MASTER,Learned baseline,common fixed five-day,6,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.9631319852030762,0.4249462639388022,0.4062241304208479,0.32304909251700914,1.2574687248176046,0.2631387708998769,1.6149131596441646,136.01687770321877
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,MASTER,Learned baseline,common fixed five-day,7,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.7981980896883727,0.3607855981401942,0.3589951583874325,0.31777619621901704,1.1297106663710161,0.2660630799498299,1.3560152660347522,140.09492027361517
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,MASTER,Learned baseline,common fixed five-day,8,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.5949232237013677,0.6497394860711947,0.558258062736996,0.3362680498182351,1.66015790985422,0.23810184560123626,2.7288301123014107,135.99341486146432
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,MASTER,Learned baseline,common fixed five-day,9,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.694164504193177,0.3188690555401046,0.32418713564282275,0.30754329286335674,1.0541186986212734,0.26564883053120725,1.200340520613153,136.1127061897614
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,MASTER,Learned baseline,common fixed five-day,10,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.9936887631170381,0.4365479098074978,0.41179230755251023,0.3123972342500925,1.3181688645260095,0.29433372362636456,1.4831732647858724,141.30089937119797
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,DeepTrader,Learned baseline,common fixed five-day,1,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.4525342072751686,0.21651184974565263,0.22964680777984525,0.25699993536393745,0.8935675701810686,0.25973696460227136,0.8335811965662714,148.45678181609998
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,DeepTrader,Learned baseline,common fixed five-day,2,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.8848340652903848,0.39482071695288656,0.3569629020798964,0.21594420559908262,1.6530330188281415,0.1912892620161516,2.0639983279330636,107.12384304654827
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,DeepTrader,Learned baseline,common fixed five-day,3,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.3435703618287675,0.16771462058568565,0.18236590882585071,0.2325127671599852,0.7843264309884975,0.3027474214180419,0.5539753891218143,129.25857683164733
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,DeepTrader,Learned baseline,common fixed five-day,4,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.356347184231801,0.5682872867667652,0.4912487284075294,0.2811165857739083,1.7474910882797312,0.25279153644642294,2.2480471251347014,99.21239234321703
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,DeepTrader,Learned baseline,common fixed five-day,5,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.3496225509561093,0.5659359820041567,0.49388269501076215,0.29332794231820003,1.683721949936163,0.3351129222479813,1.6887918800856268,118.9751935030712
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,DeepTrader,Learned baseline,common fixed five-day,6,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.2290185362872856,0.5232096485441211,0.4559874996063824,0.2607825504181015,1.7485353175483451,0.18070101042075137,2.8954439564331107,101.74655321527025
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,DeepTrader,Learned baseline,common fixed five-day,7,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.3724904066577637,0.18084363148352578,0.1930465158206881,0.2317598365190429,0.8329593199589013,0.2661867395569597,0.679386327750666,123.83617321967907
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,DeepTrader,Learned baseline,common fixed five-day,8,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.2012935115791743,0.5132334248450905,0.4435433454615063,0.2374211716902955,1.8681709904122925,0.20060271114366734,2.558457071288153,118.9711294456344
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,DeepTrader,Learned baseline,common fixed five-day,9,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.5552963548975423,0.26096172980128807,0.27485243523819586,0.2904349506083054,0.9463476577544386,0.4269189957136774,0.6112675529113907,123.37866995213832
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,DeepTrader,Learned baseline,common fixed five-day,10,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.3478677153879517,0.1696739487462624,0.1900381420872545,0.2559870730794895,0.7423739792838819,0.39208811312531044,0.43274443439205973,131.5490246643917
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Buy-and-Hold Equal Weight,Classical baseline,common fixed five-day,deterministic,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.8947765791030131,0.3986786772164226,0.35465639705925467,0.1895739928062047,1.8708072336789798,0.18009087409925695,2.2137639078629334,1.0000000000000115
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Equal-Weight Rebalanced,Classical baseline,common fixed five-day,deterministic,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.783103232307838,0.35477650332793287,0.31979401516193795,0.1742262123052983,1.835510345604941,0.16983541843837724,2.0889429695529573,3.8166383442944074
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Momentum-15 Top-5 Equal Weight,Classical baseline,common fixed five-day,deterministic,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.325240118389642,0.8791311034112437,0.6844854576356867,0.3205984419382352,2.135024279898266,0.22764504939073027,3.861850304955685,91.33697403454066
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Volatility-Scaled Momentum-15 Top-5,Classical baseline,common fixed five-day,deterministic,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.8394310247287615,0.7296030590818245,0.5976497666875306,0.31086693093971607,1.9225260302885931,0.24753827178747778,2.9474353756021214,104.50875826907789
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Minimum Variance (15-day shrinkage),Classical baseline,common fixed five-day,deterministic,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.1530064951446737,0.07761014351045992,0.07907162551158772,0.09281157820764142,0.8519586353190312,0.1458563903381227,0.5320997134958909,68.99594609860313
